date,strategy,spy
2021-10-08,373916.12821281113,240415.82114667352
2021-10-11,371103.76574027695,238675.4947306579
2021-10-12,372378.61161506333,238088.0728556579
2021-10-13,370768.89745795884,238944.4683634704
2021-10-14,376084.3248528258,242963.05063886102
2021-10-15,384522.92816245713,244813.10874432977
2021-10-18,389943.599270703,245537.79770917352
2021-10-19,391133.2736367003,247431.80552167352
2021-10-20,392149.0682495848,248403.5289103454
2021-10-21,397291.3274849669,249051.29697675165
2021-10-22,402123.89258659043,248793.23057050165
2021-10-25,424683.9419945494,250127.31626386102
2021-10-26,426039.28474891343,250352.39365643915
2021-10-27,422625.0290306822,249243.42100018915
2021-10-28,431237.3554871803,251647.9654337829
2021-10-29,436539.0916321998,252158.50205487665
2021-11-01,441124.79864437634,252592.24253339227
2021-11-02,440638.7860406166,253613.35142011102
2021-11-03,443077.51082165295,255161.4468790954
2021-11-04,450199.1016686683,256363.71909589227
2021-11-05,455378.5517342811,257253.10361737665
2021-11-08,457332.855326963,257472.7095744079
2021-11-09,452178.3659165626,256621.7320353454
2021-11-10,445607.02379925305,254557.59287518915
2021-11-11,445926.6235001808,254639.93174237665
2021-11-12,454385.4240067726,256561.38584393915
2021-11-15,457724.0790093666,256649.21396893915
2021-11-16,455025.5034859901,257664.8335978454
2021-11-17,448641.7563126808,257038.9869181579
2021-11-18,450226.64054043347,257911.86802167352
2021-11-19,454779.9185670143,257450.7525431579
2021-11-22,451374.0467255836,256726.04575604852
2021-11-23,452051.8800614601,257066.4332072204
2021-11-24,456445.37673504406,257752.67954511102
2021-11-26,444471.4634583717,252004.8384806579
2021-11-29,450058.755175901,255095.61142987665
2021-11-30,437603.1921189552,250132.7876994079
2021-12-01,424947.4261925941,247354.9380900329
2021-12-02,430515.29259808117,251142.91807050165
2021-12-03,423300.73390133434,248957.97959393915
2021-12-06,432271.616919828,251906.01401776727
2021-12-07,442649.56048138195,257115.85434979852
2021-12-08,445692.4283059364,257796.59360761102
2021-12-09,443392.8348687416,256056.30283612665
2021-12-10,443311.71967632824,258466.35434979852
2021-12-13,441111.30642254406,256177.1021525329
2021-12-14,441869.5792802101,254414.81870526727
2021-12-15,450522.3217004066,258389.50474042352
2021-12-16,445075.8908036476,256111.21323651727
2021-12-17,439894.5812028175,253385.83237714227
2021-12-20,431575.62619717175,250691.88999432977
2021-12-21,442887.1600182777,255143.23252362665
2021-12-22,442225.7939255958,257693.97300214227
2021-12-23,445689.8449128395,259297.15708417352
2021-12-27,455960.6784203773,262966.2269083923
2021-12-28,455424.68743832165,262751.3794962829
2021-12-29,452863.0139802223,263087.4539591735
2021-12-30,452949.4669488197,262360.234232611
2021-12-31,447082.42583401257,261699.09946698602
2022-01-03,453129.08040554577,263214.134623236
2022-01-04,455029.1979859596,263126.0035197204
2022-01-05,441838.2356293922,258074.13975018915
2022-01-06,449412.8809808021,257831.7212931579
2022-01-07,448206.4072221046,256812.5728556579
2022-01-10,444841.22591335827,256493.00181073602
2022-01-11,450390.7985566383,258828.8414103454
2022-01-12,450980.7617562538,259528.49009198602
2022-01-13,443913.44368679577,255953.07627362665
2022-01-14,441965.4423783546,256057.7642619079
2022-01-18,427313.5394509559,251523.76206464227
2022-01-19,424550.6607239967,248912.44370526727
2022-01-20,419797.98459942394,246157.88779706415
2022-01-21,405643.0584557777,241326.3785197204
2022-01-24,407884.00801022106,242351.0875040954
2022-01-25,401896.16663296276,239392.68052167352
2022-01-26,401219.02377255016,238792.1236369079
2022-01-27,398106.3772423988,237613.2164103454
2022-01-28,411116.88417370373,243513.49131268915
2022-01-31,422113.8101304298,247898.74888104852
2022-02-01,429254.5186875587,249573.56064862665
2022-02-02,433457.38817150646,251997.5669962829
2022-02-03,374869.59789211804,246075.26377362665
2022-02-04,376589.3521493202,247232.21396893915
2022-02-07,369712.03008587414,246438.8736369079
2022-02-08,369778.260329557,248466.24546307977
2022-02-09,381361.8454621559,252102.23716229852
2022-02-10,375400.5269654518,247573.75986737665
2022-02-11,365134.1511033302,242692.65122479852
2022-02-14,363380.8020203834,241899.3287150329
2022-02-15,371602.93731243664,245799.78501386102
2022-02-16,369175.9619096046,246075.26377362665
2022-02-17,356568.5037530189,240819.5845744079
2022-02-18,354091.44845898205,239260.51059979852
2022-02-22,350475.02033169323,236693.21323651727
2022-02-23,342691.2051232582,232495.26767987665
2022-02-24,348621.24726040417,235993.56455487665
2022-02-25,354766.38708431774,241199.68003339227
2022-02-28,351195.6568291908,240582.65537518915
2022-03-01,339289.04819805676,236919.05698651727
2022-03-02,345760.3356660133,241276.77915448602
2022-03-03,341057.43229610974,240075.8257853454
2022-03-04,333460.7591088539,238125.58872479852
2022-03-07,316793.06060345226,231106.93100995477
2022-03-08,318195.6064370399,229355.07358807977
2022-03-09,331899.11376507336,235503.25620526727
2022-03-10,327752.0121644264,234439.9976603454
2022-03-11,319939.6591866737,231459.56235761102
2022-03-14,319971.5135110145,229768.2115275329
2022-03-15,329459.63734753185,234820.1109415954
2022-03-16,344915.7516701942,240026.2085978454
2022-03-17,350356.6220582252,243028.70786542352
2022-03-18,360050.2898820167,245690.10679120477
2022-03-21,357241.46116192394,245618.28306073602
2022-03-22,362328.37200481945,248491.94517011102
2022-03-23,355862.40100033337,245292.24253339227
2022-03-24,365839.1954186683,248989.3111369079
